Url kad.arbitr,Название,Сумма иска,Проверить сумму иска,Директор,КПП,Адрес,Companiumru Телефон,Companiumru Эл. почта,Companiumru Сайт
https://kad.arbitr.ru/Card/889fa3bd-212a-4302-841c-40246789072a,"ООО ""МК ""НАКФФ""",303034.86,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Казаков Александр Сергеевич,772301001,"109089, ГОРОД МОСКВА, УГРЕШСКАЯ УЛИЦА, ДОМ 2, СТРОЕНИЕ 7, КАБИНЕТ 102",+7 495 253-62-32; +7 926 203-26-59; +7 495 933-95-95,goszakupkimk@nacpp.ru,
https://kad.arbitr.ru/Card/4ec7b4d6-4150-451d-9d9e-8908a00705bc,"ООО ""СПЕКТР""",21721527.27,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Хорин Сергей Иванович,772701001,"117041, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЮЖНОЕ БУТОВО, АДМИРАЛА РУДНЕВА УЛ., Д. 4, ПОМЕЩ. 30Н/6",+7 800 707-66-81; +7 495 545-41-81; +7 495 937-36-37; +7 800 350-15-94,info@zanussi-ru.ru,smg-online.ru
https://kad.arbitr.ru/Card/9b841a17-a241-4536-9d75-ef2443b49c1b,"ООО ""АСИСТЕМ""",3635568.64,нет,ДИРЕКТОР: Ладошин Сергей Владимирович,550301001,"644033, ОМСКАЯ ОБЛАСТЬ, ОМСК ГОРОД, ДОЛГИРЕВА УЛИЦА, ДОМ 17, ОФИС 2",+7 381 250-55-03; +7 904 584-39-72; +7 381 248-52-22,asystem.ooo@mail.ru,asystema.ru
https://kad.arbitr.ru/Card/94512c28-a6f4-48f5-b775-c2c5778b714d,"ООО ""ИНЖСТРОЙ""",1354222.03,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Бунтяков Аркадий Васильевич,710001001,"300005, РОССИЯ, ТУЛЬСКАЯ ОБЛ., ГОРОД ТУЛА Г.О., ТУЛА Г., ПРИВОКЗАЛЬНАЯ УЛ., Д. 25, СТР. 6, ЭТАЖ/КОМ. 3/55",+7 495 287-44-18; +7 831 461-91-41; +7 499 372-52-61,injstroy-box@mail.ru,
https://kad.arbitr.ru/Card/b713c3e9-d492-4f42-85c0-1951e785e18f,"ООО ""ВЕКТОР РАЗВИТИЯ ГРУПП""",3470626.44,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Киселев Арсений Эдуардович,526001001,"603163, РОССИЯ, НИЖЕГОРОДСКАЯ ОБЛ., ГОРОД НИЖНИЙ НОВГОРОД Г.О., НИЖНИЙ НОВГОРОД Г., БРИНСКОГО УЛ., Д. 3, КВ. 131",+7 800 600-59-88; +7 907 055-75-65; +7 903 055-75-65,info@stounhenge.ru; zakaz_3@stounhenge.ru,
https://kad.arbitr.ru/Card/41be34be-9624-4149-acfa-030e5095d3eb,"ООО ""АС ИНЖИНИРИНГ""",100000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Подольский Андрей Юрьевич,781001001,"196105, ГОРОД САНКТ-ПЕТЕРБУРГ, ВАРШАВСКАЯ УЛИЦА, ДОМ 6, КОРПУС 2 СТР. 1, КВАРТИРА 551",+7 812 322-83-08; +7 812 374-37-37; +7 812 970-20-23,info@airs.ru,
https://kad.arbitr.ru/Card/ae541b8e-2c55-4aa3-a9d8-adc50e24df79,"ООО ""СПЕЦСТРОЙ 77""",2155950.24,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Степанов Олег Викторович,773101001,"121471, ГОРОД МОСКВА, МОЖАЙСКОЕ ШОССЕ, ДОМ 29, ЭТ 1 ПОМ VI КОМ 19",+7 926 777-52-05,,
https://kad.arbitr.ru/Card/f09171a3-9cdb-469c-a833-8d350fb2d47e,"ООО ""МЕРКАДО""",107400.59,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Дидинская Валентина Анатольевна,770401001,"121099, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ АРБАТ, ШЛОМИНА ПР-Д, Д. 6, ПОДВАЛ ПОМ.5 КОМ.2 ОФ.64",,,
https://kad.arbitr.ru/Card/a9e0a86d-549b-4e2c-9e1a-4eae8526fcd0,"ООО ""СМЛ""",7745171.37,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Шиленков Андрей Михайлович,771801001,"107113, ГОРОД МОСКВА, СОКОЛЬНИЧЕСКАЯ ПЛОЩАДЬ, ДОМ 4А, ПОМ III КОМН 34",+7 985 232-93-40,smlogic@mail.ru; info@vashbuhaudit.ru,
https://kad.arbitr.ru/Card/ec26d2f8-3323-4259-b29c-126586334831,"ООО ""ПЕКАРЬ-М""",0,да,Генеральный директор: Мамедов Октай Гейюм Оглы,772101001,"109428, ГОРОД МОСКВА, 1-Й ИНСТИТУТСКИЙ ПРОЕЗД, 3, СТР.10",+7 495 780-74-69; +7 499 174-81-83; +7 927 393-66-44,info@mosbaker.ru,mosbaker.ru
https://kad.arbitr.ru/Card/e0439da3-f8c3-4f42-b7d9-2cacb9e97142,"ООО ""ЯМОБУРОФФ""",223223.95,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Морозов Алексей Олегович,784201001,"191024, РОССИЯ, Г. САНКТ-ПЕТЕРБУРГ, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЛИГОВКА-ЯМСКАЯ, ТЕЛЕЖНАЯ УЛ., Д. 3, ЛИТЕРА А, ПОМЕЩ. 3-Н, ОФИС №9-1",+7 906 707-66-55; +7 921 410-76-46; +7 495 122-22-27,,
https://kad.arbitr.ru/Card/59e74fcf-41d2-42f4-a811-a26ac273863f,"ООО ""МАГНАТ""",379100,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Омаров Рамазан Омаркадиевич,503201001,"143007, РОССИЯ, МОСКОВСКАЯ ОБЛ., ОДИНЦОВСКИЙ Г.О., ОДИНЦОВО Г., МОЛОДЕЖНАЯ УЛ., Д. 46, ЭТАЖ 4, ОФИС 427/5",+7 929 655-24-27,,
https://kad.arbitr.ru/Card/d2024d95-ffcd-4f8f-8c1e-b00d593afaf6,"ООО ""ИВК-ОПТ""",100197.49,нет,ДИРЕКТОР: Костина Ирина Владимировна,382701001,"664514, ИРКУТСКАЯ ОБЛАСТЬ, ИРКУТСКИЙ РАЙОН, ГРАНОВЩИНА ДЕРЕВНЯ, ВЕСЕННЯЯ УЛИЦА, ДОМ 5А",,svopt@inbox.ru,
https://kad.arbitr.ru/Card/55ccb126-ad6f-44be-99f2-f584f6d4c45d,"ООО ""АУДИТ""",296010,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Хамицаева Залина Александровна,772101001,"109428, ГОРОД МОСКВА, ЗАРАЙСКАЯ УЛИЦА, ДОМ 21, ПОМ/ОФИС 102/0102",,,
https://kad.arbitr.ru/Card/1bdb523d-0593-48e8-b658-5403f285d2ed,"ООО ""ЗЕЛМЕДЦЕНТР""",807421.85,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Чистяков Михаил Владимирович,773501001,"124460, ГОРОД МОСКВА, ЗЕЛЕНОГРАД ГОРОД, ПАНФИЛОВСКИЙ ПРОСПЕКТ, ДОМ 10, ЭТ/ПОМ/КОМ ЦОК/II/21Б",+7 495 228-68-71; +7 495 739-02-59; +7 916 279-40-51,ecozdrav@yandex.ru,zelmedcentr.ru
https://kad.arbitr.ru/Card/41d688a7-982c-464a-834a-098c495a3378,"ООО ""САБУР""",353876,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Шахнавазов Камалутдин Шахнавазович,772101001,"109378, ГОРОД МОСКВА, ШУМИЛОВА УЛИЦА, 8, 43",,,
https://kad.arbitr.ru/Card/bf3f975d-c0cc-4f1f-970b-dd2f5d92b146,"ООО ""МЕДИАМАРКЕТИНГСТРОЙ""",4218925.84,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Протопопова Наталия Михайловна,502701001,"140015, РОССИЯ, МОСКОВСКАЯ ОБЛ., ЛЮБЕРЦЫ Г.О., ЛЮБЕРЦЫ Г., ИНИЦИАТИВНАЯ УЛ., Д. 4Б, ПОМЕЩ. 2Г",+7 965 403-87-22,,
https://kad.arbitr.ru/Card/8d3c88ae-1eae-4532-9973-9957a0b78f8a,"ООО ""СТАКЕС""",5903686.16,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Ильменский Станислав Александрович,781101001,"193231, РОССИЯ, Г. САНКТ-ПЕТЕРБУРГ, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ОККЕРВИЛЬ, БОЛЬШЕВИКОВ ПР-КТ, Д. 8, К. 1, ЛИТЕРА А, КВ. 118",+7 911 742-33-06,c840aa@gmail.com,
https://kad.arbitr.ru/Card/446dd4e9-d283-47d6-b239-4455f2ec9bbe,"ООО ""ССТ""",3580000,нет,ДИРЕКТОР: Аленичев Николай Евгениевич,668501001,"620100, СВЕРДЛОВСКАЯ ОБЛАСТЬ, ЕКАТЕРИНБУРГ ГОРОД, ВОСТОЧНАЯ УЛИЦА, СТР 160А, ПОМЕЩЕНИЕ 17/82",+7 912 247-77-23; +7 343 337-14-72; +7 343 372-00-77,info@praspan.ru,
https://kad.arbitr.ru/Card/93da4de7-2ccf-4cb7-885b-a18355c596c0,"ООО ""ПАССАЖИР СЕРВИС""",491883.97,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Рамазанов Захар Магомедович,770801001,"107078, ГОРОД МОСКВА, КАЛАНЧЕВСКАЯ УЛИЦА, ДОМ 11, СТРОЕНИЕ 3, ЭТ 2, ПОМ VII, ОФ 2Б",+7 985 123-04-05,,
https://kad.arbitr.ru/Card/62dcfc5e-f79a-4bdd-878b-7d344fd1940a,"ООО ""ЛИДЕРМАШ СТАНКИ""",470713.81,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Иванова Тамара Михайловна,772001001,"111141, ГОРОД МОСКВА, КУСКОВСКАЯ УЛИЦА, ДОМ 20А, КОМНАТА 6",+7 495 133-95-16; +7 499 113-18-21; +7 800 551-75-91,info@leadermash.ru,leadermash.ru; oreelaser.ru
https://kad.arbitr.ru/Card/9440332e-1a37-4d35-8674-bad963659593,"ТСЖ ""ТАМАНСКАЯ 7/7""",229282.72,нет,ПРЕДСЕДАТЕЛЬ ПРАВЛЕНИЯ: Резник Сергей Евсеевич,773401001,"123103, РОССИЯ, Г МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ХОРОШЕВО-МНЕВНИКИ, ТАМАНСКАЯ УЛ, Д. 7, К. 7",+7 985 222-57-99,arbat03@gmail.com,
https://kad.arbitr.ru/Card/3998f7d4-22de-4631-a755-9bfeb3a818aa,"ООО ""ТРИЕР""",111579.44,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Логинова Ольга Геннадиевна,772401001,"115372, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БИРЮЛЕВО ВОСТОЧНОЕ, ЛИПЕЦКАЯ УЛ., Д. 36/20, КВ. 635",+7 926 214-72-06; +7 925 286-32-80; +7 952 286-32-80,trier.ooo@yandex.ru; trier.ооо@yandex.ru,
https://kad.arbitr.ru/Card/f8c661fd-328e-40fe-ba06-a4dac823eda9,"ООО ""АСТМЕДИА""",451172,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Бажан Елена Валерьевна,301501001,"414000, АСТРАХАНСКАЯ ОБЛ, АСТРАХАНЬ Г, ЭСПЛАНАДНАЯ УЛ, ЗД. 13, ПОМЕЩЕНИЕ 2",+7 903 347-21-61; +7 851 221-02-00; +7 851 229-22-92; +7 851 221-10-10; +7 851 221-07-07; +7 988 172-24-44,elena_ast@bk.ru,
https://kad.arbitr.ru/Card/7e8e4e32-6ffe-4ff2-bd18-877172d10ce4,"ООО ""ИМПУЛЬС""",667200.34,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Рязанов Роман Витальевич,770501001,"115114, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЗАМОСКВОРЕЧЬЕ, ЛЕТНИКОВСКАЯ УЛ., Д. 10, СТР. 4, ПОМЕЩ. 1/1",+7 495 374-31-78; +7 903 252-41-84; +7 965 136-16-06; +7 916 330-64-83,mosimpuls@gmail.com; info@impulse-sk.ru,fcimpuls.com
https://kad.arbitr.ru/Card/1d530d50-3556-4cba-985a-1dce5e73be78,"ООО ""ГАЗПРОМБАНК АВТОЛИЗИНГ""",160800,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Маркова Лилия Викторовна,772801001,"117342, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КОНЬКОВО, МИКЛУХО-МАКЛАЯ УЛ., Д. 40, ПОМЕЩ. 2/1",+7 495 231-12-34; +7 800 301-49-55; +7 495 719-13-96; +7 800 100-72-15; +7 985 740-23-69,oslp@gpbl.ru; darenskikhgv@gpbl.ru; ls@gpbl.ru; voloshchenkoav@gpbl.ru; client@gpbl.ru,лизинглегко.рф
https://kad.arbitr.ru/Card/c50a6fb3-86d8-409c-a7d4-7e8187edf8e9,"ООО ""СЕВЕРНАЯ МАГИСТРАЛЬ""",1241296.82,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Фомин Сергей Анатольевич,781601001,"192007, РОССИЯ, Г. САНКТ-ПЕТЕРБУРГ, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ВОЛКОВСКОЕ, ТАМБОВСКАЯ УЛ., Д. 10, ЛИТЕРА А, ОФИС №4/5",+7 921 992-91-20,mail@nordmagistral.ru,
https://kad.arbitr.ru/Card/8fde923d-1a97-4487-b65d-da52d0199118,"ООО ""ЛОГОЛИТ""",152000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Маренин Денис Николаевич,773301001,"125424, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПОКРОВСКОЕ-СТРЕШНЕВО, СХОДНЕНСКИЙ ТУП., Д. 4",+7 495 766-07-59,info@logolit.ru,
https://kad.arbitr.ru/Card/6940283d-cd4f-4541-914d-845ec29d31aa,"ООО ""СОЮЗНИКИ""",105293.68,нет,ДИРЕКТОР: Князева Кристина Владимировна,760601001,"150044, РОССИЯ, ЯРОСЛАВСКАЯ ОБЛ., ГОРОД ЯРОСЛАВЛЬ Г.О., ЯРОСЛАВЛЬ Г., ПРОМЫШЛЕННАЯ УЛ., Д. 12, ОФИС 2",,,
https://kad.arbitr.ru/Card/ead7013e-4cdb-4725-a5c5-de9c58c4fd93,"ООО ""БС ТЕХНОЛОГИИ""",1163720.79,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Редькин Сергей Сергеевич,773301001,"125373, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЮЖНОЕ ТУШИНО, ПОХОДНЫЙ ПР-Д, Д. 4, К. 1, ПОМЕЩ./ЧАСТЬ КОМНАТЫ XIII/5, ОФИС 808-7",,bstechnologies.llc@mail.ru,
https://kad.arbitr.ru/Card/52509a7b-e5e8-4203-aa83-729b6b7cafb4,"ООО ""БТВ ТЕХНИК""",541971.06,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Манафлы Руслан Мушфиг Оглы,771301001,"125412, РОССИЯ, Г МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ДМИТРОВСКИЙ, МКАД 78-Й КМ, Д. 14, К. 1, ПОМЕЩ./ЭТАЖ I/1, КОМ. 17",,btvtekhik@bk.ru; btvtekhnik@bk.ru,
https://kad.arbitr.ru/Card/d5e39984-35da-49f7-9445-fc21a350157a,"ТСЖ ""ТАМАНСКАЯ 7/5""",175070.16,нет,"Управляющая организация: ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКЛ""",773401001,"123103, РОССИЯ, Г МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ХОРОШЕВО-МНЕВНИКИ, ТАМАНСКАЯ УЛ, Д. 7, К. 5",+7 495 234-02-09,arbat03@gmail.com,
https://kad.arbitr.ru/Card/b7590a98-469d-4006-90e5-6f5461a9bfa5,"ООО ""НГ-БУРЕНИЕ""",2043300,нет,"Управляющая организация: АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАФТАГАЗ""",773001001,"121059, ГОРОД МОСКВА, БРЯНСКАЯ УЛИЦА, ДОМ 5, ПОМЕЩЕНИЕ I КОМН 9 ЭТАЖ 11",+7 349 645-71-09; +7 349 634-33-07; +7 495 589-12-00; +7 349 637-20-13,info@naftagaz.com; info@ngb.naftagaz.com,youtube.com/channel/uckqpy3wf17topwvtzqgj_5g; facebook.com/naftagaz; vk.com/naftagazcom; naftagaz.com/business/drilling; ok.ru/group/53512096383199
https://kad.arbitr.ru/Card/20624623-0a5b-4443-92c7-1cc332660336,"ООО ""СПЕЦПЕРЕВОЗЧИК""",1147100.9,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Аксюткин Степан Владимирович,781001001,"196006, РОССИЯ, Г. САНКТ-ПЕТЕРБУРГ, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ МОСКОВСКАЯ ЗАСТАВА, ЗАСТАВСКАЯ УЛ., Д. 14А, ЛИТЕРА Е, ПОМЕЩ. 34",+7 812 900-53-10; +7 812 740-71-10; +7 911 134-05-33,spc@spc.spb.ru,спецперевозчик.рф
https://kad.arbitr.ru/Card/6746e358-d57d-4ea2-8991-2220be6004e8,"ООО ""МУРАД""",284416,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Йеле Исмаил,771901001,"107023, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ СОКОЛИНАЯ ГОРА, СЕМЁНОВСКИЙ ПЕР., Д. 15",,ooo.murad@inbox.ru,
https://kad.arbitr.ru/Card/82cee90d-dc96-43d0-ac0c-fbd8da3fadda,"ООО ""ММГ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Котов Василий Александрович,772001001,"111394, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ НОВОГИРЕЕВО, ПОЛИМЕРНАЯ УЛ., Д. 4А, ПОМЕЩ. 12",,,
https://kad.arbitr.ru/Card/d61cef0b-e352-4e50-a5fd-0ffff6ded45a,"ООО ""ЗАКУПКИ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Павлюк Ольга Андреевна,550701001,"644074, РОССИЯ, ОМСКАЯ ОБЛ., ГОРОД ОМСК Г.О., ОМСК Г., АРХИТЕКТОРОВ Б-Р, Д. 15, К. 1, КВ. 53",+7 983 523-00-16; +7 916 564-04-51,orlovvl58@yandex.ru; info@postavka.org,
https://kad.arbitr.ru/Card/665a5fd3-7104-4d83-9dc8-99e191e260af,"ООО ""ЛАНТАНА-И""",1025645.64,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Акбаров Илькин Аладдин Оглы,772701001,"117218, ГОРОД МОСКВА, БОЛЬШАЯ ЧЕРЁМУШКИНСКАЯ УЛИЦА, 30, 2, КВАРТАЛ 2653",+7 495 755-15-93; +7 916 693-33-00,,
https://kad.arbitr.ru/Card/51bf537d-f9ac-456d-809c-29d0fae326f7,"ООО ""МАГЛЭНД""",2815897.62,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Ростовцева Марина Сергеевна,502701001,"140015, РОССИЯ, МОСКОВСКАЯ ОБЛ., ЛЮБЕРЦЫ Г.О., ЛЮБЕРЦЫ Г., ИНИЦИАТИВНАЯ УЛ., Д. 1, ПОМЕЩ. 31-51",+7 977 868-81-93,mmsson@mail.ru,
https://kad.arbitr.ru/Card/1796228c-5c38-4de8-b54e-9566c23a4d46,"ООО ""КАСКАД-ИНФРА""",1830880175,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Давыдов Владимир Анатольевич,772701001,"117447, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КОТЛОВКА, БОЛЬШАЯ ЧЕРЁМУШКИНСКАЯ УЛ., Д. 1, ЭТАЖ/ОФИС 5/13",+7 936 888-82-32,,
https://kad.arbitr.ru/Card/da31c42e-5f45-4f7e-acd0-3558b9eaf4cf,"ООО ""КНИГОТОРГОВАЯ КОМПАНИЯ ЛАБИРИНТ""",1180109.33,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Патрушев Евгений Борисович,771501001,"127549, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БИБИРЕВО, ПРИШВИНА УЛ., Д. 3Г",+7 919 965-06-80,,
https://kad.arbitr.ru/Card/6ceac660-c57e-4d9d-9e6b-7b84d326bf61,"ООО ""СК ИРБИС""",4704432.47,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Михайлова Анна Евстахиевна,504701001,"141701, РОССИЯ, МОСКОВСКАЯ ОБЛ., ДОЛГОПРУДНЫЙ Г.О., ДОЛГОПРУДНЫЙ Г., ЛИХАЧЕВСКИЙ ПР-Д, Д. 8, ПОМЕЩ. XV, КОМ. 211-1",+7 926 959-53-72; +7 916 383-83-31; +7 926 959-53-27,anna021276@mail.ru; incom@skirbis.ru,skirbis.ru
https://kad.arbitr.ru/Card/df202e8c-7419-46e7-8f58-91b82245084a,"ООО""ЗВЁЗДЫ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Васильев Максим Викторович,772601001,"117648, ГОРОД МОСКВА, МКР. СЕВЕРНОЕ ЧЕРТАНОВО, ДОМ 2, КОРПУС 202, КВАРТИРА 181",,rdo.invest@mail.ru; zvezdytrade@mail.ru,
https://kad.arbitr.ru/Card/46443fda-e337-4313-a193-b4f957d59e93,"ООО УК ""РКП""",785028.1,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Данилов Александр Анатольевич,772101001,"109156, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ВЫХИНО-ЖУЛЕБИНО, ГЕНЕРАЛА КУЗНЕЦОВА УЛ., Д. 13, К. 3, ПОМЕЩ. 1/1",,,
https://kad.arbitr.ru/Card/f861a7cd-eee1-4b77-918e-e397ccb12a22,"ООО ""ГСК ЭКСПЕРТ""",126352.77,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Кусмаков Сергей Юрьевич,231101001,"350028, РОССИЯ, КРАСНОДАРСКИЙ КРАЙ, ГОРОД КРАСНОДАР Г.О., КРАСНОДАР Г., КРАСНОДАР Г., ВОСТОЧНО-КРУГЛИКОВСКАЯ УЛ., Д. 30/2, КВ. 133",+7 918 192-14-06,dogmaexpert@yandex.ru,
https://kad.arbitr.ru/Card/30d575d9-bd3f-4536-847b-d8a5b22c2f86,"ООО ""РАЗВИТИЕ""",102265.62,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Сурков Александр Витальевич,420501001,"650060, РОССИЯ, КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС, КЕМЕРОВСКИЙ Г.О., КЕМЕРОВО Г., ХИМИКОВ ПР-КТ, Д. 26, КВ. 62",+7 905 900-11-18,anapabuh@gmail.com,
https://kad.arbitr.ru/Card/16646501-daf5-42c2-a7fd-c8c52d092ad3,"ООО ""БЕРГЕР""",311085,нет,ДИРЕКТОР: Сошина Оксана Андреевна,745301001,"454091, ЧЕЛЯБИНСКАЯ ОБЛАСТЬ, ЧЕЛЯБИНСК ГОРОД, ТРУДА УЛИЦА, ДОМ 82А, НЕЖ. ПОМ. 12 ОФИС 001/3",+7 912 123-60-55,buh_a@t174.ru,
https://kad.arbitr.ru/Card/ad836889-5602-449f-b886-d6c26de7ff59,"ООО ""МИДАС""",307800,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Морозова Кристина Викторовна,770301001,"123557, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРЕСНЕНСКИЙ, ЗООЛОГИЧЕСКИЙ ПЕР., Д. 4-6, ПОМЕЩ. 1/Ц",+7 983 609-96-83,midas0202@mail.ru,
https://kad.arbitr.ru/Card/ad6f93ef-cec7-4fde-bd7c-5bf3235596c4,"ООО ""СТЭП""",528205.47,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Косенков Андрей Германович,773001001,"121087, ГОРОД МОСКВА, БАГРАТИОНОВСКИЙ ПРОЕЗД, ДОМ 7, КОРПУС 20В, ОФИС 212",+7 495 481-32-39,etpstep@mail.ru,el-torg.ru
https://kad.arbitr.ru/Card/db874e1b-27f8-4b30-93bf-e006b361ef68,"ООО ""ЗАПСИБГАЗПРОМ-ГАЗИФИКАЦИЯ""",38818579.07,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Сливкин Игорь Викторович,720301001,"625059, РОССИЯ, ТЮМЕНСКАЯ ОБЛ., ГОРОД ТЮМЕНЬ Г.О., ТЮМЕНЬ Г., ВЕЛИЖАНСКИЙ 6 КМ ТРАКТ, Д. 11, ПОМЕЩ. 207",+7 961 205-03-73; +7 345 254-40-00; +7 345 060-29-21; +7 345 254-41-00; +7 345 254-05-41; +7 345 228-45-28; +7 345 254-40-12; +7 345 227-33-23; +7 345 260-29-21; +7 345 254-40-86; +7 982 906-16-65,slivkin@zsgp.ru; krr@zsgp.ru; zsgp-g@mail.ru; prm@zsgp.ru; sidorova@zsgp.ru; psv@zsgp.ru,zsgp.ru
https://kad.arbitr.ru/Card/f08e584d-8f80-4fd7-a87c-dcb490ccb6c6,"ООО НПО ""ХОРДА""",0,да,ДИРЕКТОР: Хорохорин Николай Владимирович,771601001,"129344, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАБУШКИНСКИЙ, ЕНИСЕЙСКАЯ УЛ., Д. 2, СТР. 2, ПОМЕЩ. 1/11",+7 495 583-36-46,npohorda@mail.ru,npohorda.ru
https://kad.arbitr.ru/Card/34fabc7d-46ca-4a5c-89a3-c6302bdae0d7,"ООО ""СИММЕТРИЯ""",0,да,Директор: Гужов Андрей Владимирович,772301001,"115088, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЮЖНОПОРТОВЫЙ, НОВООСТАПОВСКАЯ УЛ., Д. 4, К. 1, ПОМЕЩ. 20П",+7 492 237-34-36; +7 800 555-78-07; +7 492 242-07-76; +7 492 242-06-76; +7 492 247-02-23; +7 492 246-47-20,373436@list.ru,simetriya.ru; симметрия-групп.рф
